,id,ct_median_income
17382,5636634,92841
17383,17751440,52566
17384,20782196,79833
17385,17480671,37548
17386,7859628,44930
17387,11401884,42372
17388,9653032,67852
17389,19714340,40032
17390,20186737,88482
17391,11039478,96429
17392,12604264,68725
17393,16828051,31696
17394,8616083,134722
17395,13683939,32378
17396,13767853,98036
17397,10059193,31129
17398,2784245,38457
17399,2124808,27083
17400,19137135,19968
17401,16711821,31490
17402,14041548,66310
17403,18375823,31490
17404,18033017,97059
17405,14991333,84231
17406,17887213,143424
17407,7602501,41463
17408,3522472,41146
17409,9128929,91316
17410,5999291,31181
17411,13634173,132386
17412,16119561,76073
17413,16999647,114607
17414,16362505,62719
17415,5319431,59386
17416,16302279,42986
17417,16780574,49620
17418,16066501,59896
17419,933861,131568
17420,13472211,66429
17421,7087633,57963
17422,17380578,42878
17423,15685669,58369
17424,16353257,70000
17425,20389158,31926
17426,14472812,71772
17427,7819664,60833
17428,2578501,113821
17429,16391929,65833
17430,18042851,58190
17431,8504857,29738
17432,19099813,67852
17433,14507787,58500
17434,6434570,97988
17435,12926849,130234
17436,609983,49266
17437,11531130,86000
17438,16693820,73802
17439,13880736,55408
17440,15195199,29695
17441,2721302,42356
17442,13639927,64132
17443,14106535,107625
17444,9704,31156
17445,20305421,93092
17446,2244705,93063
17447,14421313,27083
17448,15453573,32690
17449,1668176,65670
17450,6425962,60610
17451,12132951,52036
17452,13116498,87596
17453,11928084,41333
17454,7983640,68750
17455,16239225,57454
17456,7582924,87598
17457,2254340,74828
17458,13477234,34327
17459,19583820,61932
17460,8571568,70568
17461,14186829,63708
17462,6778286,87909
17463,2856478,23188
17464,17991117,102398
17465,8704348,127065
17466,4216813,37227
17467,5326414,42018
17468,12362965,73931
17469,10993146,109074
17470,10009771,48083
17471,19351506,37583
17472,6694374,150670
17473,13596301,69535
17474,4614037,44091
17475,19490461,29052
17476,16284546,47793
17477,1917629,47703
17478,16392946,166010
17479,19450967,30893
17480,17365636,43068
17481,6347967,114353
17482,6968488,136761
17483,9526429,70000
17484,18676837,119250
17485,2559090,136484
17486,6299485,61750
17487,15236407,59773
17488,8592525,53076
17489,9284376,143424
17490,15840222,54455
17491,9417171,26822
17492,14204481,121375
17493,6224549,77609
17494,14707833,39840
17495,4588689,112784
17496,6061638,43088
17497,16071891,52377
17498,14367642,28087
17499,6741551,37853
17500,8068975,22844
17501,16792672,44333
17502,16310766,80403
17503,2477325,35485
17504,17515321,70000
17505,16707975,72731
17506,9543637,41208
17507,185557,88222
17508,9295965,94386
17509,17044241,62586
17510,4375375,79219
17511,7936161,40996
17512,20038847,53702
17513,19307203,76420
17514,6216025,61750
17515,2371799,97750
17516,8409218,62222
17517,14918834,154005
17518,10417172,165551
17519,267294,79010
17520,10058242,30213
17521,6347729,58772
17522,13882461,81375
17523,11584199,113819
17524,9531939,52594
17525,17975255,32490
17526,934002,81547
17527,13276073,34583
17528,29557,101250
17529,14201995,99821
17530,20980756,101142
17531,13019645,50441
17532,2081394,81375
17533,15968866,59286
17534,16364317,65264
17535,16153060,65670
17536,14202985,141432
17537,18427221,51948
17538,746996,55370
17539,5797740,102030
17540,10945774,29648
17541,9384231,100442
17542,14829079,64722
17543,1147836,105319
17544,7226624,48615
17545,848718,77288
17546,9732220,90735
17547,11775546,42986
17548,18327592,129279
17549,3161739,67955
17550,4841187,42986
17551,18069678,53954
17552,15448910,120000
17553,15455305,161378
17554,1923186,18354
17555,1039599,65746
17556,1583038,59646
17557,9625889,
17558,11371773,126743
17559,18588325,84231
17560,11851560,60203
17561,10126114,88929
17562,20437854,91905
17563,16056158,92738
17564,15191179,105319
17565,5423473,162690
17566,14764026,34583
17567,1520929,191625
17568,2377821,56420
17569,10861735,209167
17570,16505140,51542
17571,21172765,89340
17572,7540025,32378
17573,4602191,37712
17574,17843852,35246
17575,1171635,108750
17576,16063885,30982
17577,16362689,50000
17578,15881058,17250
17579,17532469,75300
17580,232492,119750
17581,12971329,41726
17582,8507328,41536
17583,1754663,36546
17584,7968259,98036
17585,2374361,23840
17586,9148875,81420
17587,16530120,36387
17588,15449434,136761
17589,18253304,51458
17590,14916248,122212
17591,4689043,20945
17592,6706080,44493
17593,19212985,42986
17594,5561204,38703
17595,15434433,136761
17596,16275257,74524
17597,1194671,54259
17598,19347277,77750
17599,2289119,126971
17600,3924524,117869
17601,19073760,53523
17602,7620336,60227
17603,4988817,66835
17604,17284675,107043
17605,14305759,61379
17606,16015061,36184
17607,1820931,50509
17608,16454164,108571
17609,12591612,69638
17610,14520333,74875
17611,11359026,42917
17612,96471,108571
17613,13623618,102161
17614,11743257,86250
17615,8698671,33536
17616,17463403,32270
17617,2068086,50504
17618,9218696,139500
17619,18052725,36044
17620,8720557,68516
17621,5835341,43770
17622,4163437,74955
17623,9699416,29321
17624,12877074,36000
17625,17891586,143065
17626,300323,175906
17627,16673198,78723
17628,15087285,134722
17629,11352921,48429
17630,12759104,42500
17631,16052032,101714
17632,20758217,77792
17633,18785944,53311
17634,10281054,49632
17635,7856771,95441
17636,14961122,52554
17637,18255869,29831
17638,12850798,87037
17639,2072523,165875
17640,18887618,36759
17641,8149256,20333
17642,19447233,55230
17643,3666885,108184
17644,15842811,92288
17645,3946471,30463
17646,17667119,146920
17647,735970,52833
17648,6727503,84018
17649,17834490,84018
17650,16855865,65129
17651,19227560,119250
17652,19997141,30255
17653,10839397,102030
17654,18242650,32132
17655,19943505,175625
17656,20887992,59926
17657,3888902,118125
17658,7999120,56856
17659,16396119,67342
17660,13046853,160682
17661,2236419,12903
17662,7090174,80833
17663,19303613,57269
17664,12243290,110592
17665,19517180,121354
17666,12088647,114340
17667,11127762,76137
17668,10156290,77254
17669,13883488,101656
17670,9752005,100442
17671,12584271,15272
17672,6030602,93092
17673,1397537,79097
17674,20047634,49583
17675,1863930,40947
17676,18898292,61983
17677,18790445,40024
17678,21222357,109243
17679,10142186,33090
17680,18944306,109074
17681,6076275,35223
17682,7117076,110536
17683,17587530,28973
17684,13941107,52377
17685,20424304,29101
17686,17100875,42018
17687,5940868,40469
17688,11871932,77254
17689,656281,67857
17690,19525283,114000
17691,11611391,102045
17692,17448296,123649
17693,406926,64933
17694,16003555,31844
17695,20945785,53289
17696,13029806,98608
17697,18471203,84625
17698,19172071,96641
17699,13696913,160412
17700,4232559,72911
17701,9501105,71136
17702,597862,37227
17703,14744794,87037
17704,14942202,193877
17705,16620615,69271
17706,9996684,37833
17707,16812232,61765
17708,20780329,65833
17709,13191409,42018
17710,18458456,104818
17711,2851945,32411
17712,18487889,135395
17713,8624104,77778
17714,238846,93188
17715,1008076,79219
17716,276170,102152
17717,16269393,111875
17718,343045,56894
17719,15310327,49866
17720,16256074,118889
17721,17240702,106090
17722,3439207,110417
17723,16532478,47273
17724,21154882,79009
17725,2154553,54034
17726,19787238,67955
17727,4767720,24834
17728,7764220,53462
17729,20465458,36759
17730,15111314,72609
17731,4342299,129279
17732,18822991,114000
17733,13542729,111616
17734,6972534,96806
17735,16195126,91968
17736,18975041,95921
17737,8924966,114340
17738,15956789,105000
17739,11168417,48750
17740,9757680,43933
17741,7497015,47255
17742,8223230,36272
17743,2346089,74193
17744,19908261,92944
17745,530632,112488
17746,21005520,68919
17747,9714870,117181
17748,18195445,33889
17749,14203373,50250
17750,16360417,55903
17751,276450,50994
17752,16790334,40368
17753,466712,100357
17754,6956956,46638
17755,6541214,46038
17756,7727560,52167
17757,19274878,31270
17758,20741384,42054
17759,16813853,33090
17760,10246134,48615
17761,14010860,106056
17762,5319181,197500
17763,15975903,18627
17764,18448376,66835
17765,20112687,31196
17766,9414029,22306
17767,14250059,62981
17768,8568527,96429
17769,18134498,41585
17770,13111732,30717
17771,1032959,125809
17772,15436190,50139
17773,4469650,71772
17774,12088134,72614
17775,1919372,59896
17776,3284289,107482
17777,20982541,34718
17778,20187866,73973
17779,6375286,92174
17780,2762666,193877
17781,13000280,131667
17782,20120134,47019
17783,15004626,40967
17784,16438966,69271
17785,18390379,110313
17786,20055715,76832
17787,4462491,36921
17788,7664594,97988
17789,20798446,158646
17790,12672349,67852
17791,21107262,66354
17792,2583811,50577
17793,20481653,62386
17794,18142009,27353
17795,18562624,21712
17796,15114525,75287
17797,16781530,71591
17798,8301159,39760
17799,9977528,69833
17800,14026768,56000
17801,5640025,57935
17802,18178151,31270
17803,12137566,57857
17804,16192070,-666666666
17805,17808327,132014
17806,10610383,99231
17807,18795448,78594
17808,12508801,36957
17809,13789278,51031
17810,7257303,78984
17811,6729162,79183
17812,15336336,69363
17813,6946535,87037
17814,20653806,74524
17815,9365279,124313
17816,2602774,61532
17817,20194913,37219
17818,6374210,66217
17819,20960614,83169
17820,13954028,54780
17821,14760962,124470
17822,15565797,32927
17823,16346485,81420
17824,5136071,41923
17825,14111006,98681
17826,21012056,56056
17827,17934980,43981
17828,8688438,57813
17829,5095350,79000
17830,16119475,61750
17831,14054912,64303
17832,1382607,40287
17833,5992803,67127
17834,7007759,67167
17835,10945113,50265
17836,7319331,62422
17837,11225678,48615
17838,1352131,115509
17839,10811900,136761
17840,9024549,87143
17841,19805832,107254
17842,6724716,92174
17843,56475,40139
17844,12966415,112500
17845,4698707,93466
17846,15025907,74955
17847,18254225,35725
17848,2831393,28100
17849,10012207,159583
17850,19032888,60227
17851,2163634,161378
17852,723921,129914
17853,10475221,21426
17854,6180926,42991
17855,3052935,53385
17856,13233327,74828
17857,7419046,25231
17858,15324238,78071
17859,18125511,34340
17860,3497152,138798
17861,9229610,162690
17862,5990808,81781
17863,4901424,84780
17864,14143912,85826
17865,15535583,55762
17866,13019725,39840
17867,14963473,50441
17868,5205171,114154
17869,3925083,190909
17870,6198636,30213
17871,13162150,66698
17872,4856866,14500
17873,12886113,31202
17874,15417450,108184
17875,18632582,73730
17876,18389211,106872
17877,16479412,45208
17878,263888,44861
17879,16406579,63750
17880,508597,123542
17881,17559271,66835
17882,16824889,67852
17883,16555633,102153
17884,18042600,97888
17885,16714471,111651
17886,6544530,131127
17887,8557707,57454
17888,15250479,120755
17889,15676674,87500
17890,16757684,33650
17891,8811756,95080
17892,17890170,53595
17893,18343787,95921
17894,16443034,58190
17895,17786762,17250
17896,9010371,64766
17897,64015,97375
17898,16602483,121344
17899,5196233,113750
17900,6884891,202250
17901,1914549,39504
17902,17408671,82176
17903,2571967,51740
17904,3334450,30463
17905,13960394,57738
17906,10038151,47273
17907,15057011,42054
17908,393868,86579
17909,13957261,136780
17910,4784432,126429
17911,16911090,81178
17912,2320746,101656
17913,18107447,131770
17914,20482151,82167
17915,1728938,55833
17916,14237101,31490
17917,5708026,74955
17918,6290172,65222
17919,287339,88222
17920,6310715,125108
17921,19786915,132788
17922,17385653,59716
17923,13564277,50223
17924,17620038,86735
17925,4325183,70521
17926,6969950,
17927,9131682,92174
17928,4930306,131012
17929,16195897,52167
17930,5759616,55040
17931,16634181,65670
17932,18330823,32639
17933,15769711,76137
17934,6914387,76786
17935,16204690,84375
17936,20194454,84946
17937,14576360,118167
17938,4146226,70903
17939,778390,73750
17940,13744486,156250
17941,14076398,90329
17942,4750486,91387
17943,13049412,47794
17944,19487730,31202
17945,7723494,69818
17946,1924147,65129
17947,9452639,81781
17948,718027,38176
17949,6863814,42500
17950,13623880,114000
17951,10912527,58804
17952,9057435,66818
17953,4194010,40100
17954,10702816,33536
17955,5213718,78558
17956,13410561,53750
17957,16175741,105361
17958,13680137,125203
17959,20133864,57679
17960,10285370,102161
17961,10301359,62632
17962,19507259,107254
17963,20155456,29101
17964,7749799,27018
17965,7937959,60536
17966,15785275,36738
17967,12219364,121344
17968,3686623,57269
17969,3809394,61770
17970,12950848,75287
17971,12203536,75945
17972,8595227,64766
17973,5037772,30563
17974,14267735,82935
17975,6609293,50370
17976,18550775,31129
17977,14858105,55481
17978,12902686,76420
17979,14254624,108571
17980,16489609,131481
17981,16705033,84652
17982,15435487,81452
17983,16494031,51615
17984,16163100,51518
17985,3022052,120000
17986,20600332,156250
17987,3411006,121395
17988,16363822,50370
17989,19116128,91827
17990,12578499,55714
17991,17383671,45455
17992,13814077,130809
17993,3739864,53155
17994,16193495,25104
17995,3475143,79750
17996,11643472,32144
17997,15343693,83750
17998,12594139,19333
17999,11929908,106056
18000,16739513,92174
18001,8388709,67717
18002,10120450,105361
18003,16202414,82026
18004,19030291,44493
18005,6947196,84018
18006,8283955,47470
18007,8117860,36949
18008,8813854,75556
18009,562524,54000
18010,17892769,108750
18011,893914,32754
18012,16748395,92168
18013,13511898,95921
18014,13754178,76354
18015,16685596,121395
18016,4312342,52857
18017,6895050,38371
18018,9227291,50428
18019,2908794,83750
18020,5470215,45096
18021,9592781,75180
18022,3447238,53809
18023,2621242,65956
18024,231129,63617
18025,7880828,90625
18026,14163900,87276
18027,814616,53598
18028,20812898,53595
18029,15101939,125938
18030,20363207,41300
18031,11513797,118152
18032,19917282,41118
18033,13854483,77941
18034,13698020,50504
18035,12318271,61983
18036,10614204,111875
18037,13865843,109352
18038,11625684,108287
18039,6236181,52996
18040,7953203,66818
18041,6055808,65398
18042,12785355,66127
18043,16267656,108030
18044,14505946,137829
18045,19135407,51699
18046,14977955,85625
18047,7841770,95500
18048,15425744,31213
18049,11159585,154402
18050,16455981,79000
18051,2198970,76420
18052,15744009,131733
18053,1089455,209922
18054,705749,130099
18055,13950667,35242
18056,1055233,60696
18057,15059706,26971
18058,18175441,88567
18059,865992,78558
18060,8609890,67717
18061,9549544,86307
18062,7772705,60818
18063,15856221,98264
18064,18197919,112450
18065,9882271,53523
18066,10941493,65029
18067,4613237,91009
18068,17024343,35330
18069,13243328,50469
18070,3800228,27185
18071,2875267,69818
18072,5384923,87135
18073,147004,80833
18074,18123281,72786
18075,3897112,60655
18076,5267060,44493
18077,5112919,96208
18078,7918367,102165
18079,12957310,35440
18080,10747309,123814
18081,20848135,32440
18082,15284016,87535
18083,18897397,121217
18084,14672970,13429
18085,13279624,30456
18086,11100426,120769
18087,4865387,66835
18088,8144148,130809
18089,3635268,40453
18090,17367289,120917
18091,4402117,45357
18092,50447,145000
18093,12549827,100112
18094,1897001,128989
18095,15853461,31389
18096,9479564,53173
18097,15902021,102045
18098,20746019,81375
18099,16496715,83941
18100,16614815,50280
18101,16285169,77468
18102,13042051,84063
18103,3616975,110994
18104,20694904,145147
18105,3803858,101250
18106,12221395,123388
18107,20969866,38152
18108,2329047,48990
18109,13059666,27667
18110,10038317,53210
18111,9080284,130893
18112,1377194,70457
18113,16312016,71208
18114,15604499,48676
18115,1121978,87535
18116,15552862,99531
18117,7395978,32407
18118,7840831,83941
18119,12833297,126429
18120,15553484,119464
18121,21171869,112639
18122,16821832,18275
18123,12016678,72520
18124,18126285,92500
18125,17942707,58038
18126,14126502,120319
18127,2297239,79926
18128,15760836,98264
18129,17712998,22257
18130,10122449,37583
18131,683106,21250
18132,8067585,37917
18133,13544682,59704
18134,17384477,50139
18135,16109574,36006
18136,6415519,60203
18137,13465618,72316
18138,12004935,55625
18139,20758205,107043
18140,21126874,24562
18141,10166986,32523
18142,17886377,56420
18143,7497755,60450
18144,20150770,77808
18145,14615272,58403
18146,16823684,65956
18147,20538305,53702
18148,5153123,60227
18149,8710450,34710
18150,17266105,160412
18151,15485701,110592
18152,3230502,44333
18153,9576230,100442
18154,17535604,76137
18155,1801130,114597
18156,16760306,31883
18157,18104476,93479
18158,13639073,52823
18159,701363,85313
18160,8249224,43182
18161,229319,34583
18162,11399974,151346
18163,1336273,58403
18164,16164463,47255
18165,16395800,95454
18166,14111002,86250
18167,9229949,154402
18168,8132212,44618
18169,13223695,48375
18170,8002080,37853
18171,20625647,82756
18172,6957055,107043
18173,11824878,58289
18174,2965491,53311
18175,11872832,90500
18176,9107846,45661
18177,1077176,81781
18178,6672905,72439
18179,13606541,126429
18180,13316705,186422
18181,8940493,58369
18182,8257999,131733
18183,18719602,81474
18184,1456356,125203
18185,19693546,45208
18186,13379962,103700
18187,9576278,32941
18188,4102936,81806
18189,6690084,28160
18190,5415450,149907
18191,9403626,38276
18192,11273194,83333
18193,157476,106587
18194,3333835,44922
18195,8055778,91387
18196,8689844,53598
18197,16056955,58385
18198,12070798,65746
18199,7319042,102030
18200,10037800,21653
18201,7654931,-666666666
18202,14577181,120972
18203,7762173,102161
18204,10727001,59118
18205,16767867,34688
18206,15866121,35732
18207,10209973,38382
18208,6769535,47703
18209,5858572,76541
18210,8276435,126957
18211,4905248,162690
18212,1146950,107000
18213,3475515,32235
18214,16395009,56298
18215,6346662,135270
18216,17304196,54007
18217,21056691,54806
18218,14977238,72367
18219,7596078,103427
18220,15550933,32347
18221,21135710,108571
18222,12728908,50994
18223,12736648,134722
18224,13159432,34922
18225,15590834,46413
18226,4583101,91375
18227,8704613,100000
18228,8555721,44231
18229,3808323,45850
18230,11322285,49483
18231,19828303,127237
18232,19412875,71958
18233,5590400,45000
18234,508017,21154
18235,6436432,110592
18236,8490,68989
18237,14014150,84946
18238,13698589,104821
18239,4263779,85313
18240,7903721,69363
18241,7698258,61750
18242,9215633,162857
18243,14761949,79926
18244,8273250,107625
18245,16083859,109074
18246,8691258,45451
18247,20586891,49620
18248,13370053,158125
18249,8550494,84531
18250,16721305,106090
18251,16389471,96641
18252,1057022,154005
18253,19348567,67424
18254,4385360,96250
18255,13627730,84531
18256,151199,12903
18257,12308136,46038
18258,13513223,21426
18259,11594296,47470
18260,4516264,21480
18261,14869325,31318
18262,13449584,40000
18263,17450146,50994
18264,18540842,76541
18265,14315015,73799
18266,18858375,31129
18267,16793162,38968
18268,3477770,35732
18269,13512965,38371
18270,14695565,38782
18271,6671151,108571
18272,20212233,69063
18273,20744258,50366
18274,14575001,37134
18275,20195539,65833
18276,17544624,83750
18277,10224557,110781
18278,16312034,51899
18279,12387769,84442
18280,18447531,32168
18281,12587698,73868
18282,16364679,75726
18283,5593043,82639
18284,8884714,42787
18285,1759154,106056
18286,6373379,81178
18287,16778167,93063
18288,11592291,77254
18289,6627511,72344
18290,12906762,123313
18291,18568493,47688
18292,20057315,90735
18293,2989466,81677
18294,16661916,85160
18295,18583640,96641
18296,1494277,50250
18297,15581701,72350
18298,1731046,71042
18299,9954977,123160
18300,10544617,117869
18301,20857866,106872
18302,17558436,65139
18303,1528509,50223
18304,14447027,156897
18305,14690601,71652
18306,8172653,81288
18307,16443278,81677
18308,198547,49620
18309,13283548,132205
18310,13128685,72364
18311,5549826,77808
18312,9710712,48750
18313,12337005,46298
18314,15798809,80156
18315,8811582,39746
18316,13550396,53289
18317,8687220,60598
18318,16943020,38371
18319,55733,98036
18320,3645592,82606
18321,7329319,108306
18322,13168287,111500
18323,12339987,40368
18324,8570113,107019
18325,4957143,132205
18326,5796793,80135
18327,21026079,156897
18328,13208365,87596
18329,16778989,47688
18330,2105180,78214
18331,6761248,64303
18332,15463774,67167
18333,19290895,100442
18334,20918179,92174
18335,889232,127184
18336,20436117,37227
18337,13896763,71958
18338,16948000,77808
18339,4811421,46231
18340,196770,50417
18341,16492529,75945
18342,13577647,49620
18343,14559041,86997
18344,11913305,69363
18345,15372093,80625
18346,19385159,114340
18347,6717254,37870
18348,6619683,92738
18349,18021716,74907
18350,9607952,84007
18351,7122588,69833
18352,9034645,82589
18353,6677068,21653
18354,3174932,114353
18355,19501747,113819
18356,19845711,47703
18357,20912512,46528
18358,16535147,104545
18359,16284018,86250
18360,11757760,23485
18361,873628,150938
18362,12226848,27260
18363,1568777,96806
18364,1144611,56420
18365,8352275,45208
18366,1806651,39504
18367,10411679,96641
18368,15754609,44058
18369,15605191,18808
18370,212586,87617
18371,15919684,70571
18372,140290,61761
18373,12523420,30893
18374,16002904,46953
18375,2970730,123649
18376,6457121,28424
18377,568234,-666666666
18378,3647,124045
18379,4189428,48750
18380,6974224,41427
18381,18429837,42500
18382,18755741,75287
18383,4362570,101583
18384,13847251,42325
18385,14965938,97875
18386,10254681,72601
18387,15827516,57230
18388,9692205,42500
18389,14869150,69013
18390,14522699,125203
18391,14246776,70571
18392,17636554,35033
18393,10251866,126971
18394,13190410,130099
18395,19863389,122074
18396,5569874,127904
18397,19750031,52566
18398,16064454,97750
18399,17334523,60875
18400,7972067,68725
18401,15390860,55230
18402,1907058,66310
18403,4468624,76522
18404,8985232,67342
18405,6957712,77254
18406,1083888,115602
18407,18180580,84777
18408,19860795,39840
18409,16926786,124313
18410,17130170,85426
18411,18035216,40180
18412,1836068,44857
18413,16363507,45321
18414,5309810,65137
18415,13762234,66835
18416,18445635,57412
18417,9926940,91528
18418,18974032,74828
18419,6713005,34208
18420,179214,126875
18421,6239643,69833
18422,1871848,70852
18423,14179120,119464
18424,11412587,56786
18425,15819665,35440
18426,19839541,79818
18427,10439136,71958
18428,2864984,35426
18429,12545607,82500
18430,9821932,43382
18431,15378755,44393
18432,842462,118674
18433,8558285,250001
18434,18139789,108750
18435,8631602,56786
18436,14861074,121344
18437,16543372,134306
18438,10311682,52295
18439,6747685,82589
18440,4262153,72526
18441,9579920,50370
18442,17187290,92132
18443,16841355,95854
18444,562098,72762
18445,5707546,114722
18446,14821133,22563
18447,9180947,111616
18448,8213353,87143
18449,8155106,37548
18450,17419611,82026
18451,6092136,123320
18452,4030445,135718
18453,1601955,38968
18454,7324832,57412
18455,12318720,22306
18456,7149443,73819
18457,17750238,79833
18458,5074924,95587
18459,14109003,35732
18460,7490286,71772
18461,9082549,98608
18462,447840,46395
18463,12049184,61983
18464,16230741,69363
18465,14991639,38021
18466,17176173,60903
18467,17157873,203529
18468,1084610,122090
18469,13023771,31490
18470,9408218,34894
18471,3705712,60509
18472,3562700,85321
18473,21058761,52692
18474,16051262,62442
18475,13603857,93603
18476,18458938,87321
18477,10722086,31650
18478,9666476,101583
18479,16826741,42430
18480,19408749,96641
18481,8739779,46447
18482,15841718,42837
18483,16632394,82500
18484,18521860,124313
18485,20818827,71772
18486,2615065,109243
18487,8353031,127759
18488,20360791,88482
18489,7018619,79388
18490,3841108,125203
18491,16954410,20125
18492,8791446,38750
18493,14948044,130592
18494,11677753,43431
18495,13751671,31270
18496,4404486,58412
18497,7099519,150938
18498,18974545,150670
18499,14164397,37181
18500,10412144,121375
18501,15194685,87276
18502,14195736,118198
18503,16397655,87135
18504,8817404,64779
18505,2268083,
18506,20135381,45852
18507,7775128,123160
18508,16884587,57652
18509,15651360,45951
18510,8192079,36412
18511,16573218,24219
18512,2838412,47650
18513,17941851,58289
18514,3367150,86307
18515,10963433,66429
18516,9628452,44493
18517,648047,86667
18518,2875791,53289
18519,6756977,83750
18520,15149226,80750
18521,18077580,90625
18522,5643316,71042
18523,1221452,58819
18524,12685055,31202
18525,11042998,38836
18526,17319360,30819
18527,15883513,102165
18528,20157129,120917
18529,11434009,99375
18530,14040285,48382
18531,1171135,62632
18532,16872334,61598
18533,9108110,62825
18534,16193059,40453
18535,3298786,84167
18536,247898,133472
18537,14317852,32368
18538,505315,79833
18539,18222309,207460
18540,6994188,52594
18541,10981310,17113
18542,15820624,150670
18543,9529493,160455
18544,1984390,107813
18545,12990334,16723
18546,16215602,20755
18547,7745117,83852
18548,14069013,41118
18549,20844917,77500
18550,13533488,53595
18551,13207586,86579
18552,14843128,29738
18553,6716705,111019
18554,8846398,106583
18555,3413115,70457
18556,7629037,115288
18557,15009956,91528
18558,20648106,50428
18559,5773961,127904
18560,2819086,126875
18561,16323335,109243
18562,16421193,52857
18563,10634636,102165
18564,7434316,98264
18565,19970203,123320
18566,2139059,62073
18567,15328242,83750
18568,18078720,69824
18569,13141473,27578
18570,9733741,39847
18571,3972453,-666666666
18572,12083016,21154
18573,8324627,165987
18574,10527274,71208
18575,5719606,67852
18576,17157998,147237
18577,1469244,96972
18578,1578792,100112
18579,8763294,16324
18580,13883693,60450
18581,3238109,100357
18582,20873362,90682
18583,8501823,54719
18584,3998498,118674
18585,11610161,110536
18586,12067685,52167
18587,16985062,47703
18588,17240514,74524
18589,11985730,106987
18590,7324952,42837
18591,20692369,38968
18592,11070339,39882
18593,14914599,128517
18594,11433385,48750
18595,17448278,72601
18596,3290309,87596
18597,2135675,50370
18598,16707516,128875
18599,323414,38276
18600,3312163,38968
18601,18354749,28327
18602,20194233,125139
18603,18946416,150947
18604,9048203,32315
18605,10023678,125203
18606,18895016,40000
18607,17515351,102161
18608,13397316,81474
18609,4607328,108750
18610,8927169,41269
18611,20856945,135011
18612,16158699,51281
18613,14899810,78558
18614,9718408,150938
18615,6400313,29375
18616,20286868,76875
18617,506121,81975
18618,7259638,41968
18619,16769885,72786
18620,14690896,45540
18621,3702400,135651
18622,8759499,33889
18623,14278418,82266
18624,10831660,107254
18625,10501439,57230
18626,9778406,52054
18627,16840488,109243
18628,13877986,71272
18629,8001276,91905
18630,5536824,39847
18631,7987503,25258
18632,17830192,75250
18633,10366570,133079
18634,738547,45228
18635,9095482,43102
18636,13979183,49521
18637,2022751,93063
18638,13515290,64798
18639,16567959,52083
18640,20687802,77500
18641,2529628,92174
18642,15834067,100805
18643,4197904,49266
18644,14845815,37614
18645,1264920,93529
18646,20137576,21712
18647,13937718,86953
18648,14855621,87617
18649,18376323,92174
18650,5373297,25231
18651,16829186,147237
18652,12774885,72019
18653,11758188,109074
18654,5253217,43829
18655,15423943,78542
18656,6613007,86000
18657,14582621,34142
18658,8615179,79000
18659,16465175,118152
18660,401039,44493
18661,6232258,82756
18662,13750812,100000
18663,158496,121395
18664,11546806,52109
18665,7708436,156897
18666,11690303,36907
18667,674692,60625
18668,19203963,31490
18669,17873069,97125
18670,952912,131354
18671,4262533,47019
18672,15337391,86250
18673,4803790,52054
18674,8634599,52218
18675,3544828,95441
18676,7221532,41934
18677,7331750,102161
18678,18122449,84118
18679,11649223,90625
18680,7435276,52823
18681,10121809,45591
18682,6627668,48750
18683,18318417,61250
18684,15027212,125714
18685,13711439,56768
18686,20056846,92132
18687,10846168,50236
18688,7973300,19531
18689,7805526,79388
18690,7913309,88567
18691,6900746,53523
18692,13309763,130266
18693,13436874,112500
18694,4895532,91827
18695,13953635,28362
18696,12585683,32610
18697,20616864,41726
18698,13988824,117378
18699,605953,75703
18700,903947,14229
18701,7003479,80833
18702,16301896,78984
18703,10435030,136700
18704,17667516,127184
18705,6209619,73042
18706,20286744,77667
18707,16394149,40611
18708,5825166,107813
18709,8017014,154402
18710,12990359,39295
18711,16740149,115100
18712,2968662,48750
18713,777297,41748
18714,18241613,151477
18715,10790007,175625
18716,2502368,50425
18717,17801409,29476
18718,20997965,31202
18719,11011208,36000
18720,9838920,52019
18721,17588101,51538
18722,12952749,57652
18723,9530453,42325
18724,14837052,24183
18725,16869943,56420
18726,5652530,106117
18727,6843556,63967
18728,15356642,37227
18729,10807640,67063
18730,7575668,94055
18731,7256741,106806
18732,20359602,27083
18733,9525335,79357
18734,16454361,72316
18735,826307,58838
18736,4783057,29101
18737,9409083,88567
18738,3781088,45000
18739,10731680,92500
18740,329064,136761
18741,11047375,120291
18742,1743292,51938
18743,238059,49600
18744,14212273,84557
18745,10298106,27018
18746,10038693,92500
18747,21120960,60955
18748,15314872,88929
18749,20477122,163417
18750,9365502,31202
18751,14965350,66667
18752,18008799,50994
18753,6254456,202250
18754,8292839,34107
18755,18875553,81464
18756,11786053,94946
18757,16179502,121023
18758,16392509,77778
18759,13362634,62386
18760,19954792,119464
18761,16215499,132205
18762,7227235,158646
18763,11089277,57412
18764,13980491,91009
18765,1276953,70521
18766,13264057,72911
18767,4909949,83750
18768,869587,31270
18769,12590446,42200
18770,21077625,74700
18771,20723336,36570
18772,17532938,108750
18773,18487112,35725
18774,198685,126875
18775,20296243,132205
18776,7402237,49620
18777,8904047,52083
18778,15473730,105538
18779,5221644,65956
18780,66796,49236
18781,15356100,90625
18782,12778064,56908
18783,16778993,156071
18784,15307704,47477
18785,20035612,81178
18786,17513800,70000
18787,8956488,45994
